PAC,long,lat
940786,-45.46312459432454,-22.4212852190376
940786,-45.46299666036754,-22.42079775591168
940793,-45.46308416979855,-22.420815572380718
940800,-45.463144926197344,-22.421556177575496
940814,-45.46306737226138,-22.42161060274708
940814,-45.463077478842536,-22.42172801463613
940835,-45.46307517208146,-22.421032411516535
953757,-45.45476401005101,-22.419990018124793
953764,-45.45456005190482,-22.42001769386144
953743,-45.45406957245274,-22.420082310150462
953785,-45.45385103809491,-22.42011002635661
953785,-45.45416185008929,-22.420073017455763
953792,-45.453617959001576,-22.420146815822875
953806,-45.45326828010701,-22.420183932642317
953820,-45.45358789916219,-22.419866849675316
953820,-45.45364740190604,-22.42023707268271
953820,-45.45352085200568,-22.42016515659668
953834,-45.454181488584766,-22.420136199326066
953834,-45.45415151687894,-22.419883334248425
953834,-45.454317255636795,-22.42005451210599
954513,-45.465307429694064,-22.420258117717935
954520,-45.46514438440579,-22.42089999353982
954534,-45.46488074365135,-22.420512294906416
954541,-45.464446142675286,-22.421308526767064
954555,-45.46366857354582,-22.421238489364725
954562,-45.46342616848284,-22.42139276086715
954569,-45.46336876835392,-22.421663942436965
954569,-45.46329940274518,-22.421257616146022
954506,-45.464303719740826,-22.420848207878464
954583,-45.464172846799386,-22.420938923392555
954583,-45.46457041549223,-22.420693865329554
954590,-45.4641433670227,-22.420839634641368
954590,-45.464309359389404,-22.42108307302533
954590,-45.464134040153795,-22.420957102288412
954604,-45.46394006897896,-22.42106606594615
954611,-45.463358061924964,-22.42136585495018
954625,-45.464803161836414,-22.420557687287385
954632,-45.464802620444516,-22.42039507906958
954632,-45.46507471392687,-22.42040333034936
954632,-45.46496864428747,-22.42064755024421
956788,-45.45261276246896,-22.40979677829864
956795,-45.4525052449211,-22.40959833299661
956781,-45.45228599560215,-22.409400200658695
956795,-45.45204737398706,-22.409220190559324
956802,-45.45178440502622,-22.409022179629858
956809,-45.45151166313269,-22.408806127400794
956816,-45.45129721619355,-22.40858991239452
956823,-45.451082770153675,-22.408373697388186
958440,-45.451072121281356,-22.408084641792755
956830,-45.452623297127445,-22.410049698234957
956837,-45.452663009390335,-22.410311570922204
956844,-45.45271246670694,-22.410582449420474
956858,-45.44883074004656,-22.410521004141003
956865,-45.44913652842803,-22.41043884927342
956865,-45.4485147713396,-22.41045864335166
956872,-45.44940802116321,-22.410266450136533
956879,-45.449640736930405,-22.410121260887422
956886,-45.44994143335043,-22.40996684729214
956893,-45.4500777462909,-22.410056806476405
956893,-45.45019395848436,-22.40993904205311
956900,-45.45010753363573,-22.410255470313643
956914,-45.450524703951885,-22.41006459550465
956928,-45.44828130014184,-22.410368952165356
956935,-45.44809661176919,-22.41034236280973
956935,-45.44836810540369,-22.410169965471482
956949,-45.44827030952712,-22.40997149049184
956956,-45.44815319711233,-22.40980920423135
956963,-45.44792906717265,-22.40960204629738
956984,-45.45182703648851,-22.410187434802253
956977,-45.45115125982272,-22.410026712462752
956991,-45.450855042925866,-22.41006367459886
956991,-45.45146690747174,-22.409989695468028
956998,-45.450524703951885,-22.41006459550465
956998,-45.45114587648095,-22.40986411683548
957012,-45.45159347625787,-22.410070647042687
957012,-45.45186516954192,-22.40996148013818
957019,-45.45161352124694,-22.41026030327032
957033,-45.45180707873368,-22.410024880543745
957033,-45.452146840804005,-22.409933591262188
957040,-45.45247706196682,-22.409896531100003
957047,-45.4513004546522,-22.40959266816708
957054,-45.45144537500403,-22.409339313858197
957061,-45.451599981054244,-22.409076897980412
957068,-45.45135711553843,-22.409086610658505
957075,-45.451094322844654,-22.40894280186876
957180,-45.46506469727791,-22.41739507382357
957194,-45.46514035274504,-22.416771517191705
957194,-45.46517052410036,-22.41707858261043
957208,-45.46441361329755,-22.4173698442429
957215,-45.46416167901822,-22.417578347562653
957278,-45.452791920910386,-22.41111522758564
957285,-45.452752208647496,-22.410853355797713
957292,-45.45271246670694,-22.410582449420474
957306,-45.45284137912631,-22.41138610608391
957271,-45.45288597920455,-22.411656998971296
957306,-45.45293057928279,-22.41192789095936
957313,-45.45298003749866,-22.412198769457575
957320,-45.45301972188264,-22.412451607555624
957327,-45.45305946472246,-22.412722513932806
957334,-45.453099266018285,-22.41301148768997
957341,-45.453129234126834,-22.413264352767612
957348,-45.4531592615906,-22.4135352861245
957355,-45.45319900532979,-22.41380619160242
957362,-45.45323871939132,-22.414068063390346
957383,-45.453084540519114,-22.411466730305335
957390,-45.453240581887314,-22.411646970631125
957397,-45.45343560436959,-22.411863237798116
957411,-45.45343560436959,-22.411863237798116
957418,-45.453601479824385,-22.41207958590411
957425,-45.45297669921524,-22.41116891351453
957432,-45.45289809307252,-22.410898115955263
957439,-45.45282923288278,-22.4106363260056
957446,-45.45277008896841,-22.41037450817697
957376,-45.45273535175505,-22.410148757658988
957446,-45.45272996661464,-22.409986162031714
957453,-45.452699385168444,-22.409543586767086
957460,-45.45246565046938,-22.409372596867797
957467,-45.45224166082397,-22.409210612779532
957474,-45.4519982107488,-22.409039649859892
957481,-45.451764476948995,-22.40886865816202
957495,-45.45078731498256,-22.40864553906033
957502,-45.450754388104485,-22.408979885413316
957502,-45.450771867327774,-22.408374564334622
957509,-45.4506774196272,-22.409214981686034
957516,-45.450551900349865,-22.40945924744625
957523,-45.45038763468153,-22.40973975678429
957537,-45.45072253052035,-22.408139820596205
957544,-45.45060512672518,-22.407887197436196
957551,-45.45042972025533,-22.407725076650934
957558,-45.45018685743747,-22.407734786631067
957565,-45.450031580492976,-22.40778942224398
4128292,-45.44974086564838,-22.408025113867893
957579,-45.44979904369086,-22.40798881633077
957579,-45.449799276615295,-22.408061086749683
957579,-45.449536400284615,-22.4078901732928
957586,-45.450031580492976,-22.40778942224398
957607,-45.44932251002575,-22.407845598395625
957614,-45.449614939877506,-22.408142904371516
957621,-45.44944049298431,-22.408278898952005
957628,-45.449275731789555,-22.408405831064215
957635,-45.44903103885133,-22.407846408684748
957642,-45.448846673335254,-22.40791919171727
957705,-45.44711073986872,-22.410435431849635
957712,-45.447426418993984,-22.41040745663878
957712,-45.446804777018826,-22.4104633800809
957719,-45.44777607450618,-22.410370352409814
957719,-45.44738703498365,-22.410244955440305
957726,-45.44809661176919,-22.41034236280973
957740,-45.447366880277286,-22.41001916265418
957747,-45.447521842459025,-22.409865157351078
957754,-45.447492057812156,-22.40966649351384
957761,-45.447220159482754,-22.409712415595436
957775,-45.446474552258735,-22.41050042765255
957782,-45.44618316202326,-22.410528334514993
957789,-45.44587234013636,-22.410556293538093
957796,-45.44559066617626,-22.41058417252151
957803,-45.445328423867636,-22.41061199664631
957810,-45.44512413117366,-22.41053125461366
957817,-45.44506592165493,-22.41055851666215
957824,-45.44495996802806,-22.410847893315577
957831,-45.44482509580149,-22.41120962132692
957838,-45.44468036250868,-22.41152620696886
957845,-45.44632957435033,-22.40921801240131
957852,-45.446442258503396,-22.40951582019892
957852,-45.44628498776194,-22.408947117715286
957859,-45.44650139072655,-22.40977764072551
957859,-45.4465295565937,-22.4094704098315
957866,-45.446570065655976,-22.409985230334087
957866,-45.446346023849856,-22.40980517167128
957873,-45.44669723788718,-22.410255896592332
957887,-45.44595747715579,-22.409833345632364
957894,-45.44559810626754,-22.40987047234438
957908,-45.4468306316283,-22.409433441400154
957922,-45.446120281425806,-22.409092114509406
957922,-45.44623551515684,-22.408667202829122
957929,-45.44583861016366,-22.40911999349288
957936,-45.44551807559867,-22.40914797949563
957943,-45.44553649911012,-22.408831741891333
957950,-45.44551617443187,-22.408551746066166
957964,-45.446390533995896,-22.40853126580521
957971,-45.446546072643116,-22.40855793789848
957985,-45.447727577665546,-22.40887989069438
957992,-45.44796628021959,-22.40908700905817
957992,-45.44748902080164,-22.40871794078032
957999,-45.44816126223242,-22.409294248830463
958006,-45.44790873799781,-22.409322050472213
958013,-45.44765627221915,-22.409367919493832
958020,-45.44738425877648,-22.40937770681569
958020,-45.44772454335293,-22.409449035644457
958027,-45.44710258661502,-22.409405587597746
958034,-45.4468306316283,-22.409433441400154
958048,-45.44792906717265,-22.40960204629738
958062,-45.44722695565946,-22.408799971541384
958062,-45.44720665706154,-22.40852901030553
958069,-45.44692579608858,-22.40880983800355
958076,-45.446750594664195,-22.40871094945072
958083,-45.446546072643116,-22.40855793789848
958097,-45.44696318540264,-22.408349004702757
958104,-45.44669050915962,-22.40815101265906
958118,-45.44924521149727,-22.409489986273798
958125,-45.448958711775106,-22.40952691783292
958125,-45.449502332166844,-22.40938086433539
958132,-45.44866720822506,-22.409518693532846
958139,-45.44838510169103,-22.409411068965596
958146,-45.44816126223242,-22.409294248830463
958146,-45.448511900703636,-22.409564293657183
958160,-45.44883292809709,-22.40968987768565
958167,-45.44901839977928,-22.409960380267307
958181,-45.44970584065197,-22.409217687746036
958188,-45.44984128035077,-22.409036632634468
958195,-45.44994725196409,-22.408756286073697
958202,-45.44995606621944,-22.408476210208903
958209,-45.44989701493523,-22.408241492550815
958216,-45.449799276615295,-22.408061086749683
958230,-45.44858085442286,-22.408344524280324
958237,-45.44885818735543,-22.40847926250791
958237,-45.44830349181268,-22.408200750564163
958244,-45.4490427866952,-22.408478749894357
958244,-45.448917091150804,-22.408668811716268
958251,-45.44909241038641,-22.40880383323025
958258,-45.44917921384962,-22.408604845637058
958272,-45.4480212728634,-22.408056990337798
958279,-45.447758514343946,-22.40792220984207
958286,-45.44751515959689,-22.407778340797734
958300,-45.44912884462042,-22.406536218771407
958307,-45.4492122693307,-22.406797970949583
958307,-45.44904539113185,-22.406265432903353
958314,-45.44930031925429,-22.40698743831956
958321,-45.44956322256462,-22.407167385466437
958321,-45.44899904726816,-22.40696117361921
958405,-45.44984503412098,-22.407184669536832
958328,-45.44868808958364,-22.406943968689177
958335,-45.44836753163622,-22.40696292639791
958342,-45.44801736351047,-22.40683742240907
958349,-45.44895702194896,-22.405976593145226
958356,-45.448858908611726,-22.405678745777436
958363,-45.44880951874427,-22.405425933759773
958370,-45.44883762165887,-22.405100634586574
4838309,-45.45093388648962,-22.407398449179027
958384,-45.45071973362877,-22.40727257197159
958391,-45.45041822871826,-22.407174039550227
958398,-45.45018496526387,-22.407147587790917
958412,-45.451060714280516,-22.40756070666123
958426,-45.451060714280516,-22.40756070666123
958433,-45.45109061943651,-22.407795504359
962094,-45.44933482084525,-22.401097225156775
969325,-45.45829643643134,-22.417161461432272
979867,-45.45795686681589,-22.42472379396787
979867,-45.45781138079053,-22.42480551176493
979867,-45.45749066546182,-22.42478835270026
979867,-45.45737376708564,-22.424698344952617
979853,-45.45765072679956,-22.424706594433758
980021,-45.46207830686831,-22.425163753104698
980028,-45.4619819454104,-22.425407943321886
980035,-45.46187595581068,-22.425679263387224
980042,-45.46177959345346,-22.42592345360447
980049,-45.46142302215469,-22.426818826727413
980049,-45.46167360295436,-22.426194772770486
980007,-45.46155312707509,-22.426493235274563
981764,-45.45215395893803,-22.401622368077767
2768584,-45.46749696681155,-22.41543673441771
2768584,-45.46735988225271,-22.415120944675834
2768584,-45.46706891110131,-22.415275361868396
3023090,-45.462977520995764,-22.42967811954952
3023090,-45.462637029575205,-22.42956165464659
3023090,-45.462618223851905,-22.429751420591515
2778587,-45.455133238408166,-22.419988978508513
2795366,-45.46184725934353,-22.422878840186286
3019226,-45.46108252533821,-22.420812262875586
3019226,-45.46076107346471,-22.42056926515943
3019226,-45.46074253394073,-22.420840334313937
3086447,-45.461080258147376,-22.420125693445925
3086447,-45.46072125328317,-22.420280294100223
3086447,-45.46065302891412,-22.42021725162482
2787309,-45.4610330428406,-22.417596338500175
2787309,-45.46100320873103,-22.417388643670904
2787309,-45.46079913547169,-22.417380191842312
2722979,-45.459429673940235,-22.429363030379477
2595348,-45.45696960096626,-22.424419437307165
2768549,-45.468430926246185,-22.412895505722986
2768549,-45.468198014426775,-22.41297748612203
2768549,-45.468099855224125,-22.412679652244094
2768556,-45.46751870882133,-22.413223367964008
2768556,-45.46739167508571,-22.413006921831936
2768556,-45.46723724620193,-22.413314520548624
2772476,-45.4536387819042,-22.414590907644254
2772644,-45.45312435260672,-22.41475496107256
2772644,-45.45274463185922,-22.41451210994586
2772644,-45.452726166079685,-22.41481028017023
2772707,-45.45244451370331,-22.414847204534794
2772707,-45.45216189635437,-22.414586012634345
2772707,-45.45210456457397,-22.414884291676685
2773043,-45.45256517574222,-22.41610257987014
2773043,-45.45242979180142,-22.416301705059595
2773043,-45.45229323694326,-22.416139477255
2773050,-45.453157604140074,-22.416019614713377
2773050,-45.45301259205746,-22.416245868851718
2773050,-45.45288566624049,-22.416056512098294
4418554,-45.458481546586086,-22.415832953228175
2777957,-45.449661350291024,-22.416526245989417
2777957,-45.449486863827644,-22.41665320598065
2777957,-45.44936034810155,-22.416590319987222
2781695,-45.456275916100594,-22.42177446731779
2781695,-45.45611138153498,-22.421973677942844
2781695,-45.45595538423356,-22.421811507694883
2786119,-45.45881370129126,-22.425254362498777
2786091,-45.45862905069009,-22.42524585311361
2786091,-45.45842416624225,-22.42499348536103
2786098,-45.45836539015062,-22.424849109998377
2786098,-45.45858938249398,-22.42500205050419
2786126,-45.45868690767463,-22.42511018049038
2786686,-45.458673243375415,-22.42390871141788
2786686,-45.45864317364351,-22.42362874616964
2786686,-45.4583906853818,-22.42367463227839
2787323,-45.460807123250106,-22.41685620275149
2787323,-45.460709692498256,-22.416775175633802
